Order_ID,Date,Product,Category,Quantity,Unit_Price,Discount,Customer_Age,Payment_Method,Store_Location
ORD-103721,6/28/2023,History Book,Books,4,477.34,0.1,24,Apple Pay,Online
ORD-104004,2023-13-45,Jacket,Clothing,9,82.81,0.1,19,PayPal,Los Angeles
ORD-109391,12/20/2023,Biography,Books,3,356.82,0.1,41,Debit Card,Houston
ORD-107136,12/28/2023,Jeans,Clothing,4,446.8,0.05,66,PayPal,Houston
ORD-101079,9/1/2023,History Book,Books,-1,223.81,0.05,55,Cash,Houston
ORD-101922,7/11/2023,Biography,Books,1,374.43,0.15,44,PAYPAL,Houston
ORD-107692,4/13/2023,Biography,Books,2,15.89,0.1,22,PayPal,Los Angeles
ORD-107611,12/1/2023,Mechanical Keyboard,Electronics,8,250.35,0.05,36,PayPal,New York
ORD-108028,3/4/2023,Blender,Home & Kitchen,3,22.76,0.1,45,Credit Card,Chicago
ORD-101150,5/23/2023,Mug,Home & Kitchen,4,136.67,0.1,74,Apple Pay,Chicago
ORD-103820,12/2/2023,USB-C Cable,Electronics,5,309.14,0.05,31,Apple Pay,Chicago
ORD-103788,7/24/2023,History Book,Books,5,228.79,0.15,200,Cash,Houston
ORD-106844,10/26/2023,Mug,Home & Kitchen,1,153.63,0.2,200,Apple Pay,Houston
ORD-100336,7/30/2023,USB-C Cable,Electronics,3,85.03,0.2,,Cash,Chicago
ORD-107932,5/29/2023,Lip Balm,Beauty,6,445.66,0.05,,Debit Card,Online
ORD-108460,10/3/2023,Headphones,Electronics,5,281.94,0.05,150,Credit Card,Online
ORD-107171,12/28/2023,Python Guide,Books,2,109.05,0.05,32,PayPal,Online
ORD-105934,11/14/2023,USB-C Cable,Electronics,7,166.85,0.2,57,Debit Card,Phoenix
ORD-107533,11/25/2023,Fiction Novel,Books,8,321.99,0.05,73,Cash,New York
ORD-104705,11/7/2023,Monitor,Electronics,Unknown,144.43,0,51,Debit Card,Houston
ORD-100795,5/20/2023,History Book,Books,1,338.07,0.05,35,Cash,Houston
ORD-104333,3/7/2023,Perfume,Beauty,3,170.33,0.15,34,PayPal,Houston
ORD-107662,2/6/2023,Fiction Novel,Books,5,282.39,0.05,45,Apple Pay,New York
ORD-107326,1/15/2023,Jeans,Clothing,2,130.16,0.05,73,Cash,Phoenix
ORD-106297,1/16/2023,Sunscreen,Beauty,8,299.5,0.1,23,Apple Pay,New York
ORD-103695,7/7/2023,Mechanical Keyboard,Electronics,9,208.7,0.15,46,Debit Card,Phoenix
ORD-104272,10/31/2023,Lip Balm,Beauty,1,13.48,0,42,Debit Card,Chicago
ORD-109728,12/7/2023,Perfume,Beauty,2,377.68,0.15,59,Credit Card,Phoenix
ORD-101627,10/27/2023,Air Fryer,Home & Kitchen,9,375.31,0.15,-5,Apple Pay,Phoenix
ORD-109190,9/14/2023,Python Guide,Books,7,491.19,0,29,CREDIT CARD,Chicago
ORD-105147,6/9/2023,Fiction Novel,Books,3,,0.15,26,PayPal,Phoenix
ORD-108757,9/1/2023,Socks,Clothing,7,219.13,0.15,58,PayPal,New York
ORD-108633,12/28/2023,Moisturizer,Beauty,6,379.02,0.05,67,Credit Card,New York
ORD-109358,4/7/2023,Coffee Maker,Home & Kitchen,2,29.18,0,72,Cash,Houston
ORD-108849,10/7/2023,History Book,Books,4,155.13,0.1,35,Credit Card,Chicago
ORD-107232,9/10/2023,History Book,Books,5,244.81,0.1,65,Cash,Houston
ORD-101607,1/11/2023,Data Science 101,Books,1,23.6,0.15,56,PAYPAL,Phoenix
ORD-100591,11/28/2023,History Book,Books,8,213.8,0.2,70,PayPal,Chicago
ORD-100884,11/14/2023,Data Science 101,Books,7,442.04,0.1,24,Debit Card,Los Angeles
ORD-105197,7/26/2023,Socks,Clothing,5,333.63,0.15,41,PayPal,New York
ORD-105528,9/11/2023,Shampoo,Beauty,4,11.39,0.2,45,PayPal,Chicago
ORD-100543,8/11/2023,Wireless Mouse,Electronics,4,498.55,0.1,,Cash,Los Angeles
ORD-100451,1/17/2023,Jeans,CLOTHING,1,477.89,0,58,Apple Pay,Online
ORD-108178,4/14/2023,Lip Balm,Beauty,3,104.78,0.1,35,Apple Pay,PHOENIX
ORD-103380,2/10/2023,Air Fryer,Home & Kitchen,6,249.18,0.1,67,Cash,Chicago
ORD-107175,9/27/2023,Air Fryer,Home & Kitchen,9,9999.99,0.15,73,Cash,New York
ORD-104794,3/2/2023,Data Science 101,Books,2,461.32,0,42,Apple Pay,Los Angeles
ORD-106308,Invalid_Date,Jeans,Clothing,3,456.06,0.15,49,Credit Card,Los Angeles
ORD-107062,3/17/2023,Python Guide,Books,4,55.62,0.2,26,Debit Card,Phoenix
ORD-109104,3/26/2023,Wireless Mouse,Electronics,8,475.36,0.2,20,Cash,Phoenix
ORD-104529,6/11/2023,Socks,Clothing,3,348.6,0.2,38,Cash,New York
ORD-101255,5/24/2023,Shampoo,Beauty,9,203.93,0.05,25,PayPal,Houston
ORD-100260,4/27/2023,Cookware Set,Home & Kitchen,7,21.8,0,68,Debit Card,Phoenix
ORD-100901,7/3/2023,Cookware Set,Home & Kitchen,7,33.2,0.05,26,Credit Card,Phoenix
ORD-102448,11/18/2023,Biography,Books,7,322.63,0.2,26,CREDIT CARD,Los Angeles
ORD-109799,3/31/2023,T-Shirt,Clothing,9,191.83,0.15,53,PayPal,Chicago
ORD-100959,3/14/2023,Lip Balm,Beauty,6,111.27,0.1,65,Debit Card,Los Angeles
ORD-107064,2/23/2023,Perfume,Beauty,2,369.54,0.05,,PayPal,Online
ORD-106370,1/26/2023,Monitor,Electronics,9,376,0.2,18,PayPal,Los Angeles
ORD-105453,12/5/2023,Coffee Maker,Home & Kitchen,1,50000,0.15,32,Apple Pay,New York
ORD-101632,7/3/2023,Wireless Mouse,Electronics,6,368.71,0,29,Cash,Online
ORD-102555,12/8/2023,Blender,Home & Kitchen,6,155.34,0.1,72,,Houston
ORD-103127,7/8/2023,Wireless Mouse,Electronics,5,,0.05,22,PayPal,Phoenix
ORD-109679,7/31/2023,Air Fryer,Home & Kitchen,3,479.65,0.1,36,Cash,Los Angeles
ORD-103313,10/4/2023,Air Fryer,Home & Kitchen,7,126.82,0,71,Apple Pay,New York
ORD-105295,12/6/2023,Headphones,Electronics,N/A,11,0.05,53,Cash,Houston
ORD-106866,1/18/2023,Fiction Novel,Books,9,342.69,0.05,23,Apple Pay,Phoenix
ORD-103146,5/20/2023,Jacket,Clothing,6,277.99,0,45,Cash,New York
ORD-104562,4/21/2023,Lip Balm,Beauty,1,21.29,0,33,Debit Card,Online
ORD-109795,12/26/2023,Wireless Mouse,Electronics,2,271.42,0.15,74,cash,Chicago
ORD-107334,2023-13-45,Coffee Maker,Home & Kitchen,9,38.68,0.2,43,Debit Card,Houston
ORD-109529,4/28/2023,Sunscreen,Beauty,1,240.28,0.2,36,PayPal,Online
ORD-107808,8/22/2023,Biography,Books,4,253.4,0.05,21,Cash,Los Angeles
ORD-108141,5/20/2023,Air Fryer,Home & Kitchen,6,206.71,0.05,44,Debit Card,Los Angeles
ORD-101069,9/20/2023,Lip Balm,Beauty,8,293.65,0.1,56,Apple Pay,New York
ORD-109444,10/26/2023,Perfume,Beauty,3,417.82,0,21,PayPal,New York
ORD-100296,1/13/2023,Headphones,Electronics,7,100.6,0.1,66,Cash,Chicago
ORD-102749,8/1/2023,Sunscreen,Beauty,7,445.52,0.15,25,Apple Pay,Houston
ORD-100048,12/12/2023,Cookware Set,Home & Kitchen,7,331.69,0,69,Debit Card,Houston
ORD-104152,Invalid_Date,Blender,Home & Kitchen,2,199.89,0.15,50,PayPal,Houston
ORD-102026,10/24/2023,Blender,Home & Kitchen,-1,208.35,0.05,30,Cash,Houston
ORD-103089,2/7/2023,Mechanical Keyboard,Electronics,9,141.98,0,43,Debit Card,Los Angeles
ORD-107221,8/9/2023,Coffee Maker,Home & Kitchen,4,160.52,0.15,Unknown,PayPal,Chicago
ORD-109754,8/9/2023,Perfume,Beauty,7,119.08,0.2,45,Apple Pay,Online
ORD-106798,7/18/2023,Socks,Clothing,5,350.31,0.05,67,Debit Card,Phoenix
ORD-103205,2/5/2023,T-Shirt,Clothing,3,212.73,0,39,,Los Angeles
ORD-108040,5/20/2023,Socks,Clothing,4,185.76,0.2,,Cash,New York
ORD-102479,11/10/2023,History Book,Books,4,185.8,0.15,62,,Chicago
ORD-103523,6/3/2023,USB-C Cable,Electronics,4,343,0.2,66,Apple Pay,Online
ORD-101794,12/28/2023,Cookware Set,Home & Kitchen,4,486.62,0.2,18,Credit Card,Online
ORD-101510,2/13/2023,Sunscreen,Beauty,6,262.51,0.15,45,Cash,New York
ORD-106637,2/3/2023,Cookware Set,Home & Kitchen,3,9999.99,0,66,PayPal,Chicago
ORD-109320,7/29/2023,Biography,Books,9,464.9,0.1,-1,Cash,Chicago
ORD-106904,11/28/2023,Headphones,Electronics,9,249.08,0,33,Apple Pay,New York
ORD-101964,9/27/2023,Cookware Set,Home & Kitchen,3,334.31,0.15,54,Cash,Chicago
ORD-108450,2/14/2023,Wireless Mouse,Electronics,3,415.65,0.05,43,PayPal,Online
ORD-109605,5/26/2023,Socks,Clothing,3,319.34,0,74,PayPal,Los Angeles
ORD-106837,1/28/2023,Lip Balm,Beauty,5,157.59,0.2,25,Apple Pay,Houston
ORD-104723,4/21/2023,USB-C Cable,Electronics,3,376.13,0.2,67,Debit Card,Chicago
ORD-102185,12/10/2023,Headphones,Electronics,3,369.72,0.2,62,Credit Card,New York
ORD-106886,5/29/2023,Headphones,Electronics,3,308.26,0,150,Debit Card,New York
ORD-108852,6/1/2023,Air Fryer,Home & Kitchen,9,270.75,0.2,38,Cash,Chicago
ORD-101157,12/7/2023,Lip Balm,Beauty,7,488.4,0.2,31,PayPal,Houston
ORD-107991,1/9/2023,Wireless Mouse,Electronics,4,,0.15,72,Debit Card,Phoenix
ORD-106150,11/29/2023,History Book,Books,7,281.92,0.05,44,PayPal,Phoenix
ORD-101088,1/30/2023,Shampoo,Beauty,7,253.73,0.1,19,Cash,Online
ORD-109905,9/19/2023,Blender,Home & Kitchen,7,33.61,0.15,19,Credit Card,Phoenix
ORD-102914,8/8/2023,History Book,Books,-5,303.69,0.2,28,PayPal,New York
ORD-106633,4/26/2023,Jacket,Clothing,2,439.68,0.15,52,Debit Card,New York
ORD-105834,10/27/2023,Fiction Novel,Books,9,64.53,0.2,22,Debit Card,Houston
ORD-103288,3/31/2023,Lip Balm,Beauty,1,213.28,0,59,Credit Card,New York
ORD-109403,12/29/2023,Shampoo,Beauty,9,29.56,0.2,70,Credit Card,Los Angeles
ORD-106532,3/2/2023,Sunscreen,Beauty,4,422.94,0.2,53,PAYPAL,Phoenix
ORD-108114,5/24/2023,Jacket,Clothing,9,410.64,0.2,43,Apple Pay,Online
ORD-105010,2/1/2023,Biography,Books,3,50000,0.1,34,Cash,Los Angeles
ORD-103818,6/9/2023,Hoodie,Clothing,2,401.97,0.2,50,Apple Pay,Online
ORD-107451,2/5/2023,Sunscreen,Beauty,5,167.94,0.05,40,PayPal,Chicago
ORD-104072,11/12/2023,Socks,Clothing,3,9999.99,0,44,Apple Pay,Chicago
ORD-103280,5/14/2023,Jacket,Clothing,3,268.42,0.2,64,Credit Card,Chicago
ORD-103762,1/16/2023,Cookware Set,Home & Kitchen,6,446.44,0.2,20,Apple Pay,Houston
ORD-104443,6/18/2023,Air Fryer,Home & Kitchen,2,0,0.1,66,PayPal,Chicago
ORD-108333,7/15/2023,History Book,Books,3,410,0.05,Unknown,Apple Pay,Phoenix
ORD-103161,8/17/2023,Mechanical Keyboard,Electronics,8,94.84,0.05,29,Debit Card,Phoenix
ORD-106706,9/15/2023,Data Science 101,Books,7,369.23,0.05,67,Cash,Phoenix
ORD-103371,8/6/2023,History Book,Books,3,276.89,0.05,58,Cash,Chicago
ORD-107289,12/13/2023,Fiction Novel,Books,6,84.08,0,46,Debit Card,Online
ORD-105719,6/6/2023,Headphones,Electronics,2,50000,0.15,43,PayPal,Phoenix
ORD-109867,7/9/2023,Lip Balm,Beauty,7,9999.99,0.2,44,PayPal,Houston
ORD-108738,8/28/2023,Biography,Books,4,464.18,0.2,70,Debit Card,Online
ORD-102685,3/9/2023,USB-C Cable,Electronics,7,243.53,0.1,54,Apple Pay,Los Angeles
ORD-105736,3/5/2023,Moisturizer,Beauty,2,288.4,0.05,51,Apple Pay,Online
ORD-106488,10/24/2023,Cookware Set,Home & Kitchen,5,134.64,0.1,59,Apple Pay,Online
ORD-107297,12/26/2023,Hoodie,Clothing,7,9999.99,0.1,56,PayPal,Los Angeles
ORD-106196,4/25/2023,Perfume,Beauty,9,273.66,0,150,Debit Card,Online
ORD-108436,10/7/2023,Sunscreen,Beauty,3,19.05,0.05,41,Credit Card,Chicago
ORD-102702,7/7/2023,Mechanical Keyboard,Electronics,5,302.01,0.15,32,Debit Card,New York
ORD-102628,10/18/2023,T-Shirt,Clothing,8,33.5,0,50,Debit Card,New York
ORD-106409,2/15/2023,Jacket,Clothing,1,341.07,0.15,62,Debit Card,Los Angeles
ORD-103423,9/17/2023,Headphones,Electronics,5,,0,66,Debit Card,Chicago
ORD-109635,9/20/2023,Shampoo,Beauty,7,452.86,0.15,70,Apple Pay,Online
ORD-108369,3/10/2023,Coffee Maker,Home & Kitchen,6,445.34,0.05,71,Apple Pay,Online
ORD-106249,8/19/2023,Perfume,Beauty,2,74.08,0.1,63,Credit Card,Online
ORD-100211,2/18/2023,Fiction Novel,Books,6,113.95,0,37,PayPal,New York
ORD-105803,7/8/2023,Fiction Novel,Books,5,414.43,0.05,27,Apple Pay,Houston
ORD-105275,12/7/2023,Fiction Novel,Books,2,50000,0,37,Apple Pay,Phoenix
ORD-107937,10/27/2023,Python Guide,Books,9,449.55,0.1,150,Cash,Los Angeles
ORD-103519,4/19/2023,Monitor,Electronics,6,266.12,0.2,69,Debit Card,Phoenix
ORD-109629,3/29/2023,Jacket,Clothing,3,443.33,0,47,PayPal,Phoenix
ORD-101146,3/11/2023,Socks,Clothing,6,296.88,0,65,Debit Card,Phoenix
ORD-101369,7/23/2023,History Book,Books,4,164.88,0.05,60,PayPal,Houston
ORD-105460,10/6/2023,Lip Balm,Beauty,8,73.62,0,54,PayPal,Chicago
ORD-105981,4/28/2023,Blender,Home & Kitchen,1,440.22,0.15,,Apple Pay,Houston
ORD-107101,6/9/2023,Sunscreen,Beauty,6,14.72,0.05,68,,Chicago
ORD-108658,4/27/2023,Mechanical Keyboard,Electronics,5,229.61,0.15,74,Apple Pay,Phoenix
ORD-107229,1/27/2023,Perfume,Beauty,-1,186.69,0.2,21,PayPal,New York
ORD-101156,5/10/2023,Sunscreen,Beauty,9,381.2,0.15,40,Cash,Houston
ORD-101181,9/10/2023,Hoodie,Clothing,0,420.23,0.2,48,Debit Card,Online
ORD-100563,6/22/2023,Lip Balm,Beauty,3,403.43,0,72,PayPal,Online
ORD-101189,1/15/2023,USB-C Cable,Electronics,5,333.26,0.2,37,Debit Card,Phoenix
ORD-104915,9/2/2023,Python Guide,Books,2,109.39,0,62,Credit Card,New York
ORD-106099,10/20/2023,Air Fryer,Home & Kitchen,1,462.54,0.05,61,Cash,Los Angeles
ORD-107664,3/4/2023,History Book,Books,4,448.91,,26,Apple Pay,Houston
ORD-103689,2/15/2023,USB-C Cable,Electronics,-5,264.81,0.1,23,Debit Card,Online
ORD-103843,12/21/2023,T-Shirt,Clothing,2,67.23,,36,Credit Card,Chicago
ORD-109461,4/22/2023,Hoodie,Clothing,2,50000,0.15,49,Debit Card,Phoenix
ORD-106898,12/19/2023,T-Shirt,Clothing,6,205.82,0.05,33,PayPal,Phoenix
ORD-107880,10/14/2023,Hoodie,Clothing,6,417.52,0.05,29,PayPal,Online
ORD-106453,8/9/2023,T-Shirt,Clothing,9,136.73,0.1,67,Debit Card,New York
ORD-109685,1/17/2023,History Book,Books,8,427.23,0.2,26,Credit Card,Phoenix
ORD-108789,8/2/2023,Headphones,Electronics,4,171.04,0.05,70,Credit Card,Online
ORD-106930,12/19/2023,Data Science 101,Books,5,478.14,0.15,20,Credit Card,Houston
ORD-106969,1/28/2023,Blender,Home & Kitchen,3,176.28,0.1,23,PayPal,Chicago
ORD-101781,7/28/2023,Data Science 101,Books,3,50000,0.15,18,Apple Pay,Houston
ORD-100488,11/6/2023,Python Guide,Books,5,333.21,0.2,999,PayPal,New York
ORD-103756,12/6/2023,Jeans,Clothing,1,199.76,0.05,73,Cash,Los Angeles
ORD-100107,8/23/2023,Jacket,Clothing,3,444.41,0.1,35,PayPal,Online
ORD-102909,10/11/2023,Headphones,Electronics,1,122.66,0,200,Cash,Los Angeles
ORD-103545,8/22/2023,Jacket,Clothing,2,395.91,0,0,PayPal,Online
ORD-106240,9/13/2023,Python Guide,Books,7,343.3,0.15,72,Apple Pay,Online
ORD-108628,6/19/2023,Headphones,Electronics,4,352.66,0.05,,Cash,New York
ORD-101594,10/16/2023,Mechanical Keyboard,Electronics,1,358.24,0.2,34,Cash,Phoenix
ORD-103146,5/20/2023,Jacket,Clothing,6,277.99,0,45,Cash,New York
ORD-104626,12/18/2023,History Book,Books,3,359.79,0.15,18,Apple Pay,Phoenix
ORD-102575,2/21/2023,Perfume,Beauty,5,,0.15,38,PayPal,Houston
ORD-102689,12/17/2023,Fiction Novel,Books,2,211.59,0.2,64,Apple Pay,Los Angeles
ORD-104873,10/12/2023,Monitor,Electronics,3,22.53,0.05,44,Cash,Online
ORD-105991,12/9/2023,Hoodie,Clothing,1,57.01,0.1,64,Apple Pay,Houston
ORD-105093,10/8/2023,Data Science 101,Books,9,415.13,0.05,24,Apple Pay,Online
ORD-107921,8/22/2023,Monitor,Electronics,3,162.22,0.2,25,Credit Card,Los Angeles
ORD-101218,7/11/2023,History Book,BOOKS,1,419.03,0.1,34,Debit Card,New York
ORD-102010,2/18/2023,Fiction Novel,Books,1,50000,0,46,Cash,Online
ORD-101795,8/12/2023,Monitor,Electronics,4,289.12,0,,Apple Pay,Chicago
ORD-100857,10/29/2023,Moisturizer,Beauty,5,316.87,0.05,,Cash,New York
ORD-100669,1/15/2023,Shampoo,Beauty,5,483.19,0.1,34,Debit Card,Houston
ORD-109324,5/13/2023,Perfume,Beauty,9,470.7,0.1,28,Cash,New York
ORD-105293,2/1/2023,USB-C Cable,Electronics,7,376.3,0,30,Debit Card,Online
ORD-104278,12/6/2023,Monitor,Electronics,2,Unknown,0.15,74,Debit Card,Online
ORD-103525,7/11/2023,Sunscreen,Beauty,7,188.95,0.05,64,Credit Card,Chicago
ORD-105326,10/21/2023,Mug,Home & Kitchen,8,182.78,0.05,73,Apple Pay,Houston
ORD-108237,5/20/2023,Monitor,Electronics,5,450.77,0.2,69,Debit Card,Chicago
ORD-108396,Invalid_Date,Biography,Books,1,191.24,0.1,42,Debit Card,Houston
ORD-103583,7/28/2023,Jeans,Clothing,5,249.49,0,31,Apple Pay,Chicago
ORD-104398,12/23/2023,Shampoo,Beauty,3,137.66,0.1,34,PayPal,Chicago
ORD-108886,2023-13-45,Air Fryer,Home & Kitchen,6,30.3,0.05,41,Debit Card,New York
ORD-106248,10/8/2023,Mechanical Keyboard,Electronics,9,75.78,0.2,62,Debit Card,Houston
ORD-105628,11/13/2023,T-Shirt,Clothing,9,9999.99,0.15,55,Credit Card,Online
ORD-105665,11/30/2023,Mug,Home & Kitchen,5,247.2,0.15,28,Cash,Houston
ORD-105065,8/7/2023,T-Shirt,Clothing,1,439.13,0.1,63,Debit Card,CHICAGO
ORD-102240,11/5/2023,Wireless Mouse,Electronics,6,421.76,0.1,29,Apple Pay,Phoenix
ORD-101351,6/21/2023,Socks,Clothing,6,36.63,0.2,51,PayPal,Los Angeles
ORD-100287,2/7/2023,Cookware Set,Home & Kitchen,2,207.18,0.1,0,Debit Card,Online
ORD-102886,1/15/2023,Biography,Books,3,236.15,0.05,61,Apple Pay,Online
ORD-105611,6/30/2023,T-Shirt,Clothing,3,146.85,0.1,150,Debit Card,New York
ORD-106254,12/6/2023,Socks,Clothing,5,9.85,0.2,59,Cash,Online
ORD-105050,2/27/2023,History Book,Books,6,127.37,0,63,Apple Pay,Houston
ORD-103315,5/14/2023,Air Fryer,Home & Kitchen,2,387.71,0.1,48,PayPal,Houston
ORD-106118,8/5/2023,Jacket,Clothing,9,418.95,0.05,31,PayPal,Houston
ORD-103754,6/5/2023,Python Guide,Books,8,184.55,0.15,45,Debit Card,Phoenix
ORD-109798,5/20/2023,Monitor,Electronics,6,276.4,0.1,59,Cash,Los Angeles
ORD-104377,4/26/2023,Fiction Novel,Books,7,277.91,0.1,73,Cash,Online
ORD-100030,1/28/2023,Python Guide,Books,5,436.37,0.15,61,Credit Card,New York
ORD-106127,12/7/2023,Cookware Set,Home & Kitchen,9,14.58,0.05,42,Cash,Chicago
ORD-108332,1/13/2023,Fiction Novel,Books,7,494.26,0.05,54,Credit Card,Phoenix
ORD-106523,11/7/2023,Jeans,Clothing,7,349.32,0.1,50,PayPal,Houston
ORD-101600,8/7/2023,Mechanical Keyboard,Electronics,6,284.97,0.15,999,Debit Card,Phoenix
ORD-107361,10/27/2023,Lip Balm,Beauty,3,144.53,0,64,Debit Card,New York
ORD-104348,5/20/2023,Monitor,Electronics,6,55.41,0,43,Debit Card,Houston
ORD-107448,11/2/2023,Lip Balm,Beauty,3,106.6,0.2,24,Apple Pay,Chicago
ORD-107279,12/1/2023,Biography,Books,8,169.9,0.1,64,Credit Card,Phoenix
ORD-100109,5/2/2023,Jeans,Clothing,9,411.82,0.05,22,Cash,Chicago
ORD-103102,2/7/2023,Jeans,CLOTHING,1,277.2,0,23,Debit Card,Houston
ORD-107434,11/16/2023,Coffee Maker,Home & Kitchen,8,468,0.2,23,PayPal,New York
ORD-107558,3/10/2023,Socks,Clothing,4,-1,0,41,Apple Pay,Online
ORD-107204,11/23/2023,Perfume,Beauty,1,112.81,0.05,N/A,Apple Pay,Online
ORD-107355,1/16/2023,Data Science 101,Books,1,103.03,0.05,29,Apple Pay,chicago
ORD-101473,3/5/2023,Lip Balm,Beauty,6,33.03,0.15,64,Debit Card,New York
ORD-105447,6/18/2023,Data Science 101,Books,3,89.6,0,59,Debit Card,Houston
ORD-100719,3/30/2023,Fiction Novel,Books,3,249.86,0.2,24,Debit Card,New York
ORD-104100,6/4/2023,Jeans,Clothing,9,320.14,0.05,43,Debit Card,New York
ORD-109366,11/18/2023,Monitor,Electronics,3,304.06,0.05,28,Apple Pay,New York
ORD-103232,3/26/2023,Shampoo,Beauty,3,120.36,0.1,22,Credit Card,New York
ORD-108831,10/7/2023,Headphones,Electronics,2,102.92,0.15,51,PayPal,Online
ORD-107261,2/16/2023,Data Science 101,Books,7,286.07,0.1,39,PayPal,New York
ORD-107591,2/21/2023,Data Science 101,Books,3,37.6,0.05,42,Apple Pay,Los Angeles
ORD-103038,11/26/2023,Lip Balm,Beauty,8,132.58,0,66,PayPal,Los Angeles
ORD-101023,12/7/2023,Mechanical Keyboard,Electronics,-5,412.52,0.15,24,PayPal,Chicago
ORD-105900,8/15/2023,Jeans,Clothing,6,332.21,0,52,Cash,Los Angeles
ORD-102590,1/15/2023,Coffee Maker,Home & Kitchen,4,488.11,0.05,47,Cash,Houston
ORD-106821,7/2/2023,Perfume,Beauty,9,350.01,0.15,72,Cash,Houston
ORD-104839,4/24/2023,Blender,Home & Kitchen,3,111.63,0.05,150,Credit Card,New York
ORD-107348,9/24/2023,USB-C Cable,Electronics,8,306.12,0,45,PayPal,Houston
ORD-108532,8/16/2023,Perfume,BEAUTY,5,338.94,0,56,PayPal,New York
ORD-106932,1/11/2023,Coffee Maker,Home & Kitchen,6,319.63,0.2,57,PayPal,ONLINE
ORD-108314,2/5/2023,Lip Balm,Beauty,5,155.47,0,27,Debit Card,Houston
ORD-104098,3/28/2023,Wireless Mouse,Electronics,5,38.26,0.05,73,Credit Card,Chicago
ORD-104550,12/25/2023,Moisturizer,Beauty,4,200.15,0,40,debit card,New York
ORD-103996,6/19/2023,Hoodie,Clothing,7,57.97,0,65,PayPal,Houston
ORD-100294,1/23/2023,Shampoo,Beauty,9,19.48,0.05,27,DEBIT CARD,New York
ORD-104254,8/16/2023,Cookware Set,Home & Kitchen,8,211.26,0,60,Credit Card,Online
ORD-108205,8/7/2023,Blender,Home & Kitchen,9,-5,0.15,31,Credit Card,Los Angeles
ORD-109634,3/7/2023,Jeans,Clothing,7,353.45,0.1,59,Credit Card,Phoenix
ORD-102693,9/28/2023,Perfume,Beauty,8,451.87,0.05,34,Credit Card,Phoenix
ORD-108218,10/8/2023,T-Shirt,Clothing,4,257.17,,28,Cash,Phoenix
ORD-107557,3/27/2023,Mug,Home & Kitchen,9,131.68,0,40,PayPal,New York
ORD-104292,12/8/2023,Jacket,Clothing,1,0,0.05,41,Debit Card,Online
ORD-108827,8/7/2023,Python Guide,Books,4,170.07,,41,Debit Card,Chicago
ORD-108487,10/30/2023,Cookware Set,Home & Kitchen,9,77.68,0.05,,Debit Card,Phoenix
ORD-101965,Invalid_Date,T-Shirt,Clothing,8,369.3,0.1,49,PayPal,Los Angeles
ORD-100015,8/25/2023,Wireless Mouse,Electronics,8,423.04,0.05,64,PayPal,Chicago
ORD-104900,9/1/2023,Lip Balm,Beauty,8,285.29,0.1,24,Cash,Chicago
ORD-109385,12/21/2023,Lip Balm,Beauty,4,134.12,0.2,65,PayPal,New York
ORD-101747,6/17/2023,Headphones,Electronics,2,94.42,0.05,200,PayPal,Phoenix
ORD-105191,1/26/2023,Monitor,Electronics,2,324.6,0.2,71,Credit Card,Houston
ORD-109361,4/19/2023,Mechanical Keyboard,Electronics,4,139.45,0,24,PayPal,Phoenix
ORD-101161,7/5/2023,T-Shirt,Clothing,7,254.71,0.1,35,Cash,ONLINE
ORD-109616,5/20/2023,Biography,Books,5,335.25,0.2,73,Credit Card,Chicago
ORD-108282,3/1/2023,History Book,Books,5,130.01,0.15,73,Debit Card,Los Angeles
ORD-109641,10/17/2023,History Book,Books,9,377.56,0.2,71,Credit Card,Chicago
ORD-109866,9/28/2023,Mechanical Keyboard,Electronics,8,334.48,0.1,67,Credit Card,Chicago
ORD-102040,6/11/2023,Monitor,Electronics,9,50000,0.2,37,Credit Card,Chicago
ORD-102484,6/13/2023,Headphones,Electronics,5,210.29,0,31,Cash,Los Angeles
ORD-100093,8/30/2023,Moisturizer,Beauty,2,24.29,0.1,40,Debit Card,Los Angeles
ORD-104393,11/3/2023,Biography,Books,6,375.92,0.05,42,apple pay,Los Angeles
ORD-105578,10/30/2023,Hoodie,Clothing,9,245.56,0.1,0,Credit Card,Chicago
ORD-105574,4/11/2023,T-Shirt,Clothing,3,453.94,0.15,28,apple pay,Phoenix
ORD-106324,4/25/2023,Headphones,Electronics,5,277.92,,47,Debit Card,Chicago
ORD-107449,4/6/2023,Wireless Mouse,Electronics,6,,0.05,56,Debit Card,New York
ORD-100497,9/8/2023,Data Science 101,Books,4,35.96,0.1,74,Apple Pay,Chicago
ORD-102076,4/5/2023,Python Guide,Books,3,9999.99,0,58,Credit Card,New York
ORD-109406,4/23/2023,Sunscreen,Beauty,4,161.45,0,41,Credit Card,Los Angeles
ORD-109990,6/26/2023,Moisturizer,Beauty,6,360.04,0.05,33,Credit Card,Online
ORD-105083,8/20/2023,Data Science 101,Books,8,172.68,0.2,200,PayPal,Chicago
ORD-108027,12/15/2023,Mechanical Keyboard,Electronics,1,89.82,0,52,Apple Pay,Chicago
ORD-108043,2/15/2023,Jacket,Clothing,4,206.64,0.2,44,PayPal,Online
ORD-105518,7/22/2023,Cookware Set,Home & Kitchen,4,118.07,0.15,42,PayPal,Los Angeles
ORD-107745,9/15/2023,Biography,Books,1,334.15,0.2,68,Credit Card,Chicago
